date,time,model,logloss,top1,top3
18889,E,freq_indep,4.8836673488628,FALSE,FALSE
18890,M,freq_indep,5.220139585484012,FALSE,FALSE
18890,E,freq_indep,5.577841251298354,FALSE,FALSE
18891,M,freq_indep,4.7305433909111505,FALSE,FALSE
18891,E,freq_indep,3.901870633964128,TRUE,TRUE
18892,M,freq_indep,4.75932086581535,FALSE,FALSE
18892,E,freq_indep,5.193155243907427,FALSE,FALSE
18893,M,freq_indep,4.0945429552393175,FALSE,FALSE
18893,E,freq_indep,4.864452783918175,FALSE,FALSE
18894,M,freq_indep,5.0875963352323845,FALSE,FALSE
18894,E,freq_indep,6.096012232508782,FALSE,FALSE
18895,M,freq_indep,4.997399943840672,FALSE,FALSE
18895,E,freq_indep,5.612397912854348,FALSE,FALSE
18896,M,freq_indep,4.8704605681249715,FALSE,FALSE
18896,E,freq_indep,5.456922396724676,FALSE,FALSE
18897,M,freq_indep,4.291170805218937,FALSE,FALSE
18897,E,freq_indep,4.471811938546236,FALSE,FALSE
18898,M,freq_indep,5.077947742116552,FALSE,FALSE
18898,E,freq_indep,4.880948353937049,FALSE,FALSE
18899,M,freq_indep,4.662259152972219,FALSE,FALSE
18899,E,freq_indep,5.247681750579457,FALSE,FALSE
18900,M,freq_indep,4.436751534363128,FALSE,FALSE
18900,E,freq_indep,4.713544014198894,FALSE,FALSE
18901,M,freq_indep,4.228036198417193,FALSE,FALSE
18901,E,freq_indep,4.487387150331708,FALSE,FALSE
18902,M,freq_indep,4.179085790677191,FALSE,FALSE
18902,E,freq_indep,5.051228691061509,FALSE,FALSE
18903,M,freq_indep,4.630015225985206,FALSE,FALSE
18903,E,freq_indep,4.670303768136973,FALSE,FALSE
18904,M,freq_indep,4.313628824198241,FALSE,FALSE
18904,E,freq_indep,4.05018947281115,FALSE,FALSE
18905,M,freq_indep,4.94586091748257,FALSE,FALSE
18905,E,freq_indep,4.455654580919314,FALSE,FALSE
18906,M,freq_indep,4.56101509657714,FALSE,FALSE
18906,E,freq_indep,5.65962738524525,FALSE,FALSE
18907,M,freq_indep,3.8960387929838913,FALSE,FALSE
18907,E,freq_indep,4.326821709076346,FALSE,FALSE
18908,M,freq_indep,4.966480204685305,FALSE,FALSE
18908,E,freq_indep,4.360344401114989,FALSE,FALSE
18909,M,freq_indep,4.337871545262931,FALSE,FALSE
18909,E,freq_indep,5.14880176147926,FALSE,FALSE
18910,M,freq_indep,4.678798132233524,FALSE,FALSE
18910,E,freq_indep,4.001399308641718,FALSE,FALSE
18964,M,freq_indep,5.067393627914865,FALSE,FALSE
18964,E,freq_indep,4.4796069630127455,FALSE,FALSE
18965,M,freq_indep,4.1588830833596715,FALSE,FALSE
18965,E,freq_indep,4.511103676949024,FALSE,FALSE
18966,M,freq_indep,4.205639813399741,FALSE,FALSE
18966,E,freq_indep,4.477573528883383,FALSE,FALSE
18967,M,freq_indep,5.16043365918465,FALSE,FALSE
18967,E,freq_indep,4.978112102390695,FALSE,FALSE
18968,M,freq_indep,4.497362233353786,FALSE,FALSE
18968,E,freq_indep,5.231331408433986,FALSE,FALSE
18969,M,freq_indep,5.037818028690058,FALSE,FALSE
18969,E,freq_indep,4.567814399444322,FALSE,FALSE
18970,M,freq_indep,4.219717767145159,FALSE,FALSE
18970,E,freq_indep,4.912864947705105,FALSE,FALSE
18971,M,freq_indep,5.095793102436563,FALSE,FALSE
18971,E,freq_indep,5.095793102436562,FALSE,FALSE
18972,M,freq_indep,5.347305923734685,FALSE,FALSE
18972,E,freq_indep,4.787690135799262,FALSE,FALSE
18973,M,freq_indep,5.2574953720277815,FALSE,FALSE
18973,E,freq_indep,4.68213122712422,FALSE,FALSE
18974,M,freq_indep,4.4865743200746815,FALSE,FALSE
18974,E,freq_indep,5.115182979497056,FALSE,FALSE
18975,M,freq_indep,5.2069328047461845,FALSE,FALSE
18975,E,freq_indep,4.8704605681249715,FALSE,FALSE
18976,M,freq_indep,4.897306608789252,FALSE,FALSE
18976,E,freq_indep,4.445321485046196,FALSE,FALSE
18977,M,freq_indep,4.923797062289294,FALSE,FALSE
18977,E,freq_indep,4.769646382462035,FALSE,FALSE
18978,M,freq_indep,4.528727760347696,FALSE,FALSE
18978,E,freq_indep,4.662259152972219,FALSE,FALSE
18979,M,freq_indep,4.619073091157083,FALSE,FALSE
18979,E,freq_indep,4.318968498706744,FALSE,FALSE
18980,M,freq_indep,4.847075406823416,FALSE,FALSE
18980,E,freq_indep,4.462229585917988,FALSE,FALSE
18981,M,freq_indep,5.2675457078812835,FALSE,FALSE
18981,E,freq_indep,4.620918542956231,FALSE,FALSE
18982,M,freq_indep,4.3115614948666705,FALSE,FALSE
18982,E,freq_indep,5.610844478996932,FALSE,FALSE
18983,M,freq_indep,5.34770259172878,FALSE,FALSE
18983,E,freq_indep,5.12455904041457,FALSE,FALSE
18984,M,freq_indep,4.4938757937395115,FALSE,FALSE
18984,E,freq_indep,4.480972388903604,FALSE,FALSE
18985,M,freq_indep,4.8303480303607245,FALSE,FALSE
18985,E,freq_indep,4.155549988468977,FALSE,FALSE
18986,M,freq_indep,4.589185973543837,FALSE,FALSE
18986,E,freq_indep,4.56101509657714,FALSE,FALSE
18987,M,freq_indep,4.443232060920757,FALSE,FALSE
18987,E,freq_indep,5.14880176147926,FALSE,FALSE
18988,M,freq_indep,4.05018947281115,FALSE,FALSE
18988,E,freq_indep,4.743336653371095,FALSE,FALSE
18989,M,freq_indep,4.966480204685305,FALSE,FALSE
18989,E,freq_indep,5.65962738524525,FALSE,FALSE
18990,M,freq_indep,5.282333154103783,FALSE,FALSE
19043,E,freq_indep,4.260917762047916,FALSE,FALSE
19044,M,freq_indep,4.548599834499697,FALSE,FALSE
19044,E,freq_indep,5.832859516931343,FALSE,FALSE
19045,M,freq_indep,4.580096548435975,FALSE,FALSE
19045,E,freq_indep,4.072108420775219,FALSE,FALSE
19046,M,freq_indep,4.611104921507906,FALSE,FALSE
19046,E,freq_indep,4.59511985013459,FALSE,FALSE
19047,M,freq_indep,6.299867942373015,FALSE,FALSE
19047,E,freq_indep,4.720505784667996,FALSE,FALSE
19048,M,freq_indep,4.266250512390399,FALSE,FALSE
19048,E,freq_indep,4.750135956238277,FALSE,FALSE
19049,M,freq_indep,4.750135956238277,FALSE,FALSE
19049,E,freq_indep,5.2493371843263175,FALSE,FALSE
19050,M,freq_indep,4.373868446972418,FALSE,FALSE
19050,E,freq_indep,4.913471545642608,FALSE,FALSE
19051,M,freq_indep,5.452468046375294,FALSE,FALSE
19051,E,freq_indep,4.130910599410192,FALSE,FALSE
19052,M,freq_indep,4.248693635066576,FALSE,FALSE
19052,E,freq_indep,4.641309232603964,FALSE,FALSE
19053,M,freq_indep,4.969813299576001,FALSE,FALSE
19053,E,freq_indep,4.709717871388891,FALSE,FALSE
19054,M,freq_indep,4.186469727624343,FALSE,FALSE
19054,E,freq_indep,4.464995460016807,FALSE,FALSE
19055,M,freq_indep,4.58277849567319,FALSE,FALSE
19055,E,freq_indep,5.169240324272894,FALSE,FALSE
19056,M,freq_indep,4.897306608789252,FALSE,FALSE
19056,E,freq_indep,4.056296494584571,FALSE,FALSE
19057,M,freq_indep,4.412971438523303,FALSE,FALSE
19057,E,freq_indep,4.343805421853684,FALSE,FALSE
19058,M,freq_indep,4.9987313895934316,FALSE,FALSE
19058,E,freq_indep,4.570282926987651,FALSE,FALSE
19059,M,freq_indep,4.842216642471293,FALSE,FALSE
19059,E,freq_indep,4.344446550261604,FALSE,FALSE
19060,M,freq_indep,5.337698323271888,FALSE,FALSE
19060,E,freq_indep,5.075173815233827,FALSE,FALSE
19061,M,freq_indep,4.515558027298404,FALSE,FALSE
19061,E,freq_indep,5.100018855230942,FALSE,FALSE
19062,M,freq_indep,5.004708675426617,FALSE,FALSE
19062,E,freq_indep,4.5367723755124505,FALSE,FALSE
19063,M,freq_indep,4.3826216956851924,FALSE,FALSE
19063,E,freq_indep,4.743336653371095,FALSE,FALSE
19064,M,freq_indep,3.8748365853332882,FALSE,TRUE
19064,E,freq_indep,4.242561365458606,FALSE,FALSE
19065,M,freq_indep,5.841948942039204,FALSE,FALSE
19065,E,freq_indep,5.65962738524525,FALSE,FALSE
19066,M,freq_indep,4.05018947281115,FALSE,FALSE
19066,E,freq_indep,5.254162277137086,FALSE,FALSE
19067,M,freq_indep,5.436483833931041,FALSE,FALSE
19067,E,freq_indep,4.589185973543837,FALSE,FALSE
19068,M,freq_indep,4.94586091748257,FALSE,FALSE
19068,E,freq_indep,4.743336653371095,FALSE,FALSE
19069,M,freq_indep,4.326821709076346,FALSE,FALSE
19069,E,freq_indep,4.337871545262931,FALSE,FALSE
19123,M,freq_indep,4.191924890560965,FALSE,FALSE
19123,E,freq_indep,5.5136807305432844,FALSE,FALSE
19124,M,freq_indep,4.580096548435975,FALSE,FALSE
19124,E,freq_indep,4.292414475984194,FALSE,FALSE
19125,M,freq_indep,5.640724338689064,FALSE,FALSE
19125,E,freq_indep,4.765255601335164,FALSE,FALSE
19126,M,freq_indep,4.353957793317702,FALSE,FALSE
19126,E,freq_indep,3.879499813722586,FALSE,TRUE
19127,M,freq_indep,4.6717156204985635,FALSE,FALSE
19127,E,freq_indep,4.854037177292518,FALSE,FALSE
19128,M,freq_indep,4.547195112241587,FALSE,FALSE
19128,E,freq_indep,5.10681090017701,FALSE,FALSE
19129,M,freq_indep,5.290159178846573,FALSE,FALSE
19129,E,freq_indep,4.479228962630244,FALSE,FALSE
19130,M,freq_indep,4.353855757707185,FALSE,FALSE
19130,E,freq_indep,4.489657298866247,FALSE,FALSE
19131,M,freq_indep,4.500008063347481,FALSE,FALSE
19131,E,freq_indep,4.71869726431231,FALSE,FALSE
19132,M,freq_indep,4.5459990527996395,FALSE,FALSE
19132,E,freq_indep,5.845282036929901,FALSE,FALSE
19133,M,freq_indep,4.391264140270357,FALSE,FALSE
19133,E,freq_indep,5.179721500634627,FALSE,FALSE
19134,M,freq_indep,4.331464067392284,FALSE,FALSE
19134,E,freq_indep,4.177313387565026,FALSE,FALSE
19135,M,freq_indep,4.476093143712949,FALSE,FALSE
19135,E,freq_indep,3.990585327931248,FALSE,FALSE
19136,M,freq_indep,4.384800561556607,FALSE,FALSE
19136,E,freq_indep,6.176560030784661,FALSE,FALSE
19137,M,freq_indep,4.544476117315836,FALSE,FALSE
19137,E,freq_indep,4.102643365036796,FALSE,FALSE
19138,M,freq_indep,4.724433606814909,FALSE,FALSE
19138,E,freq_indep,5.024538199265248,FALSE,FALSE
19139,M,freq_indep,4.490400462884684,FALSE,FALSE
19139,E,freq_indep,4.713544014198894,FALSE,FALSE
19140,M,freq_indep,4.420247847494079,FALSE,FALSE
19140,E,freq_indep,4.382026634673881,FALSE,FALSE
19141,M,freq_indep,4.876875303916732,FALSE,FALSE
19141,E,freq_indep,5.2053793708887675,FALSE,FALSE
19142,M,freq_indep,4.719093932306405,FALSE,FALSE
19142,E,freq_indep,4.112958128736089,FALSE,FALSE
19143,M,freq_indep,4.966480204685305,FALSE,FALSE
19143,E,freq_indep,5.100011597309828,FALSE,FALSE
19144,M,freq_indep,4.743336653371095,FALSE,FALSE
19144,E,freq_indep,5.6188053907249955,FALSE,FALSE
19145,M,freq_indep,4.326821709076346,FALSE,FALSE
19145,E,freq_indep,5.254162277137086,FALSE,FALSE
19146,M,freq_indep,4.848697169028921,FALSE,FALSE
19146,E,freq_indep,4.001399308641718,FALSE,FALSE
19147,M,freq_indep,4.406864416749882,FALSE,FALSE
19147,E,freq_indep,5.100011597309828,FALSE,FALSE
19148,M,freq_indep,4.812329524858047,FALSE,FALSE
19148,E,freq_indep,4.945860917482569,FALSE,FALSE
19149,M,freq_indep,5.947309457697031,FALSE,FALSE
19202,E,freq_indep,5.395897694886901,FALSE,FALSE
19203,M,freq_indep,4.2972854062187915,FALSE,FALSE
19203,E,freq_indep,4.98556165654414,FALSE,FALSE
19204,M,freq_indep,4.511103676949024,FALSE,FALSE
19204,E,freq_indep,4.611104921507906,FALSE,FALSE
19205,M,freq_indep,4.436751534363128,FALSE,FALSE
19205,E,freq_indep,4.641639865769482,FALSE,FALSE
19206,M,freq_indep,4.28496492183075,FALSE,FALSE
19206,E,freq_indep,4.943649335982205,FALSE,FALSE
19207,M,freq_indep,4.538184227874042,FALSE,FALSE
19207,E,freq_indep,4.973279507552487,FALSE,FALSE
19208,M,freq_indep,4.249360668325788,FALSE,FALSE
19208,E,freq_indep,4.5763927110838925,FALSE,FALSE
19209,M,freq_indep,4.479228962630245,FALSE,FALSE
19209,E,freq_indep,4.712800850180457,FALSE,FALSE
19210,M,freq_indep,4.471638793363569,FALSE,FALSE
19210,E,freq_indep,4.71869726431231,FALSE,FALSE
19211,M,freq_indep,4.536375707518356,FALSE,FALSE
19211,E,freq_indep,4.276666119016055,FALSE,FALSE
19212,M,freq_indep,4.815662619748743,FALSE,FALSE
19212,E,freq_indep,4.668895876868636,FALSE,FALSE
19213,M,freq_indep,3.985799032162192,FALSE,FALSE
19213,E,freq_indep,4.736929175500449,FALSE,FALSE
19214,M,freq_indep,5.430076356060393,FALSE,FALSE
19214,E,freq_indep,5.233778845410465,FALSE,FALSE
19215,M,freq_indep,4.743155928961994,FALSE,FALSE
19215,E,freq_indep,5.260269298910506,FALSE,FALSE
19216,M,freq_indep,4.769646382462036,FALSE,FALSE
19216,E,freq_indep,4.497956101680943,FALSE,FALSE
19217,M,freq_indep,3.900119100925322,FALSE,TRUE
19217,E,freq_indep,4.436751534363128,FALSE,FALSE
19218,M,freq_indep,4.688065962644034,FALSE,FALSE
19218,E,freq_indep,5.001226086650675,FALSE,FALSE
19219,M,freq_indep,4.239086034603778,FALSE,FALSE
19219,E,freq_indep,3.9765615265657175,FALSE,TRUE
19220,M,freq_indep,4.605170185988091,FALSE,FALSE
19220,E,freq_indep,4.445092887491193,FALSE,FALSE
19221,M,freq_indep,5.100018855230941,FALSE,FALSE
19221,E,freq_indep,4.431411859854625,FALSE,FALSE
19222,M,freq_indep,4.5367723755124505,FALSE,FALSE
19222,E,freq_indep,5.100011597309828,FALSE,FALSE
19223,M,freq_indep,4.2733330241253595,FALSE,FALSE
19223,E,freq_indep,4.56101509657714,FALSE,FALSE
19224,M,freq_indep,4.075507280795439,FALSE,FALSE
19224,E,freq_indep,4.94586091748257,FALSE,FALSE
19225,M,freq_indep,4.4938757937395115,FALSE,FALSE
19225,E,freq_indep,4.589185973543836,FALSE,FALSE
19226,M,freq_indep,4.743336653371095,FALSE,FALSE
19226,E,freq_indep,4.56101509657714,FALSE,FALSE
19227,M,freq_indep,5.793158777869773,FALSE,FALSE
19227,E,freq_indep,4.36034440111499,FALSE,FALSE
19228,M,freq_indep,4.242561365458606,FALSE,FALSE
19228,E,freq_indep,4.678798132233524,FALSE,FALSE
19282,M,freq_indep,5.5782192516808555,FALSE,FALSE
19282,E,freq_indep,4.260917762047916,FALSE,FALSE
19283,M,freq_indep,4.916568785057188,FALSE,FALSE
19283,E,freq_indep,5.609715965617133,FALSE,FALSE
19284,M,freq_indep,3.7536546896566843,FALSE,FALSE
19284,E,freq_indep,5.304252102067851,FALSE,FALSE
19285,M,freq_indep,5.38357721049886,FALSE,FALSE
19285,E,freq_indep,3.784189633918261,FALSE,FALSE
19286,M,freq_indep,4.720505784667996,FALSE,FALSE
19286,E,freq_indep,4.014936084109493,FALSE,FALSE
19287,M,freq_indep,4.344670848130113,FALSE,FALSE
19287,E,freq_indep,4.973279507552487,FALSE,FALSE
19288,M,freq_indep,5.472480735640528,FALSE,FALSE
19288,E,freq_indep,4.556190003766372,FALSE,FALSE
19289,M,freq_indep,3.709498741316672,FALSE,TRUE
19289,E,freq_indep,4.508006437534443,FALSE,FALSE
19290,M,freq_indep,3.930239903948041,FALSE,FALSE
19290,E,freq_indep,3.961011562614795,FALSE,FALSE
19291,M,freq_indep,5.152134856369956,FALSE,FALSE
19291,E,freq_indep,5.375278407684165,FALSE,FALSE
19292,M,freq_indep,6.096012232508782,FALSE,FALSE
19292,E,freq_indep,5.362043057428582,FALSE,FALSE
19293,M,freq_indep,4.513785624186239,FALSE,FALSE
19293,E,freq_indep,4.513785624186239,FALSE,FALSE
19294,M,freq_indep,4.743155928961994,FALSE,FALSE
19294,E,freq_indep,3.6721315968127137,FALSE,TRUE
19295,M,freq_indep,4.097118489104826,FALSE,FALSE
19295,E,freq_indep,3.624514078159033,FALSE,TRUE
19296,M,freq_indep,4.816409832799477,FALSE,FALSE
19296,E,freq_indep,5.797239085811203,FALSE,FALSE
19297,M,freq_indep,5.66889521565576,FALSE,FALSE
19297,E,freq_indep,5.717685379825193,FALSE,FALSE
19298,M,freq_indep,3.6089969900109695,TRUE,TRUE
19298,E,freq_indep,4.462229585917988,FALSE,FALSE
19299,M,freq_indep,4.738701578612614,FALSE,FALSE
19299,E,freq_indep,4.158883083359672,FALSE,FALSE
19300,M,freq_indep,5.610844478996932,FALSE,FALSE
19300,E,freq_indep,3.9931077637481365,FALSE,FALSE
19301,M,freq_indep,4.623783752502081,FALSE,FALSE
19301,E,freq_indep,4.3826216956851924,FALSE,FALSE
19302,M,freq_indep,4.4432320609207565,FALSE,FALSE
19302,E,freq_indep,4.326821709076346,FALSE,FALSE
19303,M,freq_indep,4.925658210165049,FALSE,FALSE
19303,E,freq_indep,5.947309457697031,FALSE,FALSE
19304,M,freq_indep,4.242561365458605,FALSE,FALSE
19304,E,freq_indep,5.505476705417992,FALSE,FALSE
19305,M,freq_indep,5.282333154103782,FALSE,FALSE
19305,E,freq_indep,4.966480204685305,FALSE,FALSE
19306,M,freq_indep,6.065092493353414,FALSE,FALSE
19306,E,freq_indep,5.947309457697031,FALSE,FALSE
19307,M,freq_indep,5.65962738524525,FALSE,FALSE
19307,E,freq_indep,4.743336653371095,FALSE,FALSE
19308,M,freq_indep,4.694546489201663,FALSE,FALSE
19361,E,freq_indep,4.88507207112091,FALSE,FALSE
19362,M,freq_indep,4.954064942607862,FALSE,FALSE
19362,E,freq_indep,5.427394408823179,FALSE,FALSE
19363,M,freq_indep,4.852030263919617,FALSE,FALSE
19363,E,freq_indep,4.947577158129119,FALSE,FALSE
19364,M,freq_indep,4.659895085677338,FALSE,FALSE
19364,E,freq_indep,4.28496492183075,FALSE,FALSE
19365,M,freq_indep,5.16043365918465,FALSE,FALSE
19365,E,freq_indep,4.05267641209234,FALSE,FALSE
19366,M,freq_indep,4.014936084109493,TRUE,TRUE
19366,E,freq_indep,3.854047931681641,FALSE,FALSE
19367,M,freq_indep,4.973279507552487,FALSE,FALSE
19367,E,freq_indep,5.249337184326318,FALSE,FALSE
19368,M,freq_indep,5.249337184326318,FALSE,FALSE
19368,E,freq_indep,5.095793102436563,FALSE,FALSE
19369,M,freq_indep,4.2203243650826625,FALSE,FALSE
19369,E,freq_indep,5.752771031842849,FALSE,FALSE
19370,M,freq_indep,4.718697264312311,FALSE,FALSE
19370,E,freq_indep,5.221127727856906,FALSE,FALSE
19371,M,freq_indep,4.815662619748743,FALSE,FALSE
19371,E,freq_indep,5.2487143721215785,FALSE,FALSE
19372,M,freq_indep,4.332423640247423,FALSE,FALSE
19372,E,freq_indep,4.1083205160780745,FALSE,FALSE
19373,M,freq_indep,4.716309888297713,FALSE,FALSE
19373,E,freq_indep,5.63924395351863,FALSE,FALSE
19374,M,freq_indep,4.54063166485052,FALSE,FALSE
19374,E,freq_indep,3.9429678092775675,FALSE,FALSE
19375,M,freq_indep,5.077947742116552,FALSE,FALSE
19375,E,freq_indep,4.343805421853684,FALSE,FALSE
19376,M,freq_indep,3.9871304779149517,FALSE,TRUE
19376,E,freq_indep,5.312220271717028,FALSE,FALSE
19377,M,freq_indep,4.149069461911347,FALSE,FALSE
19377,E,freq_indep,3.9597722118225134,FALSE,FALSE
19378,M,freq_indep,4.7499116583697685,FALSE,FALSE
19378,E,freq_indep,4.756720084115292,FALSE,FALSE
19379,M,freq_indep,4.487387150331708,FALSE,FALSE
19379,E,freq_indep,3.8190850097688767,FALSE,TRUE
19380,M,freq_indep,5.32316240654515,FALSE,FALSE
19380,E,freq_indep,4.24909030306067,FALSE,FALSE
19381,M,freq_indep,4.431411859854625,FALSE,FALSE
19381,E,freq_indep,5.100011597309828,FALSE,FALSE
19382,M,freq_indep,4.589185973543837,FALSE,FALSE
19382,E,freq_indep,3.954879293006825,FALSE,FALSE
19383,M,freq_indep,5.100011597309828,FALSE,FALSE
19383,E,freq_indep,4.36034440111499,FALSE,FALSE
19384,M,freq_indep,4.075507280795439,FALSE,TRUE
19384,E,freq_indep,4.678798132233524,FALSE,FALSE
19385,M,freq_indep,4.966480204685305,FALSE,FALSE
19385,E,freq_indep,5.14880176147926,FALSE,FALSE
19386,M,freq_indep,5.031018725822876,FALSE,FALSE
19386,E,freq_indep,5.3719453127934695,FALSE,FALSE
19387,M,freq_indep,4.56101509657714,FALSE,FALSE
19387,E,freq_indep,5.947309457697031,FALSE,FALSE
19441,M,freq_indep,5.10821562243512,FALSE,FALSE
19441,E,freq_indep,4.191924890560965,FALSE,FALSE
19442,M,freq_indep,4.328782120155069,FALSE,FALSE
19442,E,freq_indep,5.545177444479562,FALSE,FALSE
19443,M,freq_indep,4.456954241680648,FALSE,FALSE
19443,E,freq_indep,5.353042266237283,FALSE,FALSE
19444,M,freq_indep,5.16043365918465,FALSE,FALSE
19444,E,freq_indep,4.6904300299389154,FALSE,FALSE
19445,M,freq_indep,4.720505784667996,FALSE,FALSE
19445,E,freq_indep,4.943649335982205,FALSE,FALSE
19446,M,freq_indep,5.3944929726287905,FALSE,FALSE
19446,E,freq_indep,4.632352920581893,FALSE,FALSE
19447,M,freq_indep,4.442861318459369,FALSE,FALSE
19447,E,freq_indep,4.373868446972418,FALSE,FALSE
19448,M,freq_indep,4.75932086581535,FALSE,FALSE
19448,E,freq_indep,4.4896572988662475,FALSE,FALSE
19449,M,freq_indep,4.048022939604424,FALSE,FALSE
19449,E,freq_indep,4.248693635066576,FALSE,FALSE
19450,M,freq_indep,3.988984046564275,FALSE,FALSE
19450,E,freq_indep,4.661511939921484,FALSE,FALSE
19451,M,freq_indep,4.070059375779932,FALSE,FALSE
19451,E,freq_indep,4.892039428182846,FALSE,FALSE
19452,M,freq_indep,4.619146139844065,FALSE,FALSE
19452,E,freq_indep,5.275925676233135,FALSE,FALSE
19453,M,freq_indep,5.079628165583207,FALSE,FALSE
19453,E,freq_indep,4.252949592398739,FALSE,FALSE
19454,M,freq_indep,4.412971438523303,FALSE,FALSE
19454,E,freq_indep,4.672482634008388,FALSE,FALSE
19455,M,freq_indep,5.355406333532164,FALSE,FALSE
19455,E,freq_indep,4.698626797143094,FALSE,FALSE
19456,M,freq_indep,4.842216642471293,FALSE,FALSE
19456,E,freq_indep,5.024538199265248,FALSE,FALSE
19457,M,freq_indep,4.239086034603778,FALSE,FALSE
19457,E,freq_indep,4.7499116583697685,FALSE,FALSE
19458,M,freq_indep,4.669708707125662,FALSE,FALSE
19458,E,freq_indep,5.208705207858349,FALSE,FALSE
19459,M,freq_indep,5.387700927682722,FALSE,FALSE
19459,E,freq_indep,4.193778459210288,FALSE,FALSE
19460,M,freq_indep,4.336101680050299,FALSE,FALSE
19460,E,freq_indep,4.456729667838914,FALSE,FALSE
19461,M,freq_indep,4.812329524858047,FALSE,FALSE
19461,E,freq_indep,5.254162277137086,FALSE,FALSE
19462,M,freq_indep,5.254162277137086,FALSE,FALSE
19462,E,freq_indep,4.337871545262931,FALSE,FALSE
19463,M,freq_indep,4.812329524858047,FALSE,FALSE
19463,E,freq_indep,4.480972388903604,FALSE,FALSE
19464,M,freq_indep,4.155549988468976,FALSE,FALSE
19464,E,freq_indep,4.94586091748257,FALSE,FALSE
19465,M,freq_indep,4.812329524858047,FALSE,FALSE
19465,E,freq_indep,4.252713736922624,FALSE,FALSE
19466,M,freq_indep,4.694546489201663,FALSE,FALSE
19466,E,freq_indep,5.031018725822876,FALSE,FALSE
19467,M,freq_indep,4.678798132233523,FALSE,FALSE
19520,E,freq_indep,4.702750514326955,FALSE,FALSE
19521,M,freq_indep,4.597389998669129,FALSE,FALSE
19521,E,freq_indep,4.76241810522993,FALSE,FALSE
19522,M,freq_indep,5.139712336371398,FALSE,FALSE
19522,E,freq_indep,5.304252102067851,FALSE,FALSE
19523,M,freq_indep,5.304252102067851,FALSE,FALSE
19523,E,freq_indep,4.236174757661319,FALSE,FALSE
19524,M,freq_indep,4.28496492183075,FALSE,FALSE
19524,E,freq_indep,4.6717156204985635,FALSE,FALSE
19525,M,freq_indep,4.6717156204985635,FALSE,FALSE
19525,E,freq_indep,4.701345792068845,FALSE,FALSE
19526,M,freq_indep,4.567814399444322,FALSE,FALSE
19526,E,freq_indep,4.44286131845937,FALSE,FALSE
19527,M,freq_indep,5.136008499019315,FALSE,FALSE
19527,E,freq_indep,4.808111029984782,FALSE,FALSE
19528,M,freq_indep,4.690327994328398,FALSE,FALSE
19528,E,freq_indep,5.124162372420475,FALSE,FALSE
19529,M,freq_indep,4.536375707518356,FALSE,FALSE
19529,E,freq_indep,4.997984176542697,FALSE,FALSE
19530,M,freq_indep,4.45898767581001,FALSE,FALSE
19530,E,freq_indep,5.179721500634627,FALSE,FALSE
19531,M,freq_indep,4.997399943840672,FALSE,FALSE
19531,E,freq_indep,5.02461124795223,FALSE,FALSE
19532,M,freq_indep,4.464995460016807,FALSE,FALSE
19532,E,freq_indep,4.135166556742356,FALSE,FALSE
19533,M,freq_indep,4.386480985023262,FALSE,FALSE
19533,E,freq_indep,4.5183319541811295,FALSE,FALSE
19534,M,freq_indep,4.317661258718978,FALSE,FALSE
19534,E,freq_indep,4.795790545596741,FALSE,FALSE
19535,M,freq_indep,4.528727760347696,FALSE,FALSE
19535,E,freq_indep,4.688065962644034,FALSE,FALSE
19536,M,freq_indep,4.801394647951038,FALSE,FALSE
19536,E,freq_indep,4.580012621574371,FALSE,FALSE
19537,M,freq_indep,4.462229585917988,FALSE,FALSE
19537,E,freq_indep,4.382026634673881,FALSE,FALSE
19538,M,freq_indep,4.756720084115292,FALSE,FALSE
19538,E,freq_indep,4.799914262780603,FALSE,FALSE
19539,M,freq_indep,4.3115614948666705,FALSE,FALSE
19539,E,freq_indep,4.218318644393916,FALSE,FALSE
19540,M,freq_indep,5.006776004758186,FALSE,FALSE
19540,E,freq_indep,4.455654580919314,FALSE,FALSE
19541,M,freq_indep,5.254162277137086,FALSE,FALSE
19541,E,freq_indep,4.56101509657714,FALSE,FALSE
19542,M,freq_indep,4.848697169028921,FALSE,FALSE
19542,E,freq_indep,5.505476705417991,FALSE,FALSE
19543,M,freq_indep,4.966480204685305,FALSE,FALSE
19543,E,freq_indep,4.56101509657714,FALSE,FALSE
19544,M,freq_indep,4.94586091748257,FALSE,FALSE
19544,E,freq_indep,4.56101509657714,FALSE,FALSE
19545,M,freq_indep,4.94586091748257,FALSE,FALSE
19545,E,freq_indep,5.618805390724995,FALSE,FALSE
19546,M,freq_indep,4.589185973543837,FALSE,FALSE
19546,E,freq_indep,5.031018725822876,FALSE,FALSE
19600,M,freq_indep,4.143134726391533,FALSE,FALSE
19600,E,freq_indep,5.10821562243512,FALSE,FALSE
19601,M,freq_indep,4.446565155811453,FALSE,FALSE
19601,E,freq_indep,4.580096548435975,FALSE,FALSE
19602,M,freq_indep,4.205639813399741,FALSE,FALSE
19602,E,freq_indep,4.456954241680648,FALSE,FALSE
19603,M,freq_indep,4.978112102390695,FALSE,FALSE
19603,E,freq_indep,4.236174757661319,FALSE,FALSE
19604,M,freq_indep,4.02735860410805,FALSE,TRUE
19604,E,freq_indep,4.315040676559831,FALSE,FALSE
19605,M,freq_indep,4.632352920581893,FALSE,FALSE
19605,E,freq_indep,3.9616785958740066,FALSE,TRUE
19606,M,freq_indep,4.556190003766372,FALSE,FALSE
