date,time,logloss_freq,logloss_ewma,logloss_blend,logloss_markov,top1_freq,top3_freq,top1_ewma,top3_ewma,top1_blend,top3_blend,prev_d1,prev_d2
18973,E,4.68213122712422,5.570293379300805,5.030688374363287,4.0943445622221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,4
18974,M,4.4865743200746815,4.429030170017757,4.457388385991753,5.375278407684165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,5
18974,E,5.115182979497056,5.594211174396779,5.326283699584102,4.223177434065069,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2
18975,M,5.2069328047461845,5.28926218814744,5.24725046970385,4.959341999708705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1
18975,E,4.8704605681249715,4.450883857538577,4.63882618150012,5.3981627015177525,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,3
18976,M,4.897306608789252,5.0231482383115775,4.958249213867172,5.3471075307174685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,7
18976,E,4.445321485046196,4.01313791993312,4.206061349236981,4.787491742782046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0
18977,M,4.923797062289294,4.8092213453453745,4.86486915124004,5.480638923341991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,6
18977,E,4.769646382462035,4.559536349549478,4.659083208455442,5.0106352940962555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,9
18978,M,4.528727760347696,4.445532084416919,4.486264981723481,4.787491742782046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1
18978,E,4.662259152972219,4.3983223883504845,4.5216081023469625,4.1588830833596715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,5
18979,M,4.619073091157083,4.854819423477675,4.730015243442314,4.973279507552487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,2
18979,E,4.318968498706744,4.859805542098532,4.553261050490914,4.219507705176107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,9
18980,M,4.847075406823416,4.663543867742289,4.751105055192613,4.959341999708705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5
18980,E,4.462229585917988,4.832128025032802,4.630172323713317,3.9889840465642745,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,8
18981,M,5.2675457078812835,6.245811855121062,5.641539476701077,4.1588830833596715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,7
18981,E,4.620918542956231,4.67671030898091,4.648425386277295,5.030437921392435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,5
18982,M,4.3115614948666705,3.9764374499096458,4.130026162302218,5.480638923341991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,8
18982,E,5.610844478996932,5.981992700120524,5.779297645980839,4.969813299576001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,6
18983,M,5.34770259172878,5.382703064562621,5.365049706823916,5.135798437050262,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,5
18983,E,5.12455904041457,5.334346569104552,5.223961512646505,3.9318256327243257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0
18984,M,4.4938757937395115,4.948206422855962,4.695457976578709,5.3981627015177525,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1
18984,E,4.480972388903604,4.684089983599902,4.5773829324935695,4.77912349311153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,6
18985,M,4.8303480303607245,5.200112003868186,4.99823582795499,4.669708707125663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
18985,E,4.155549988468977,3.929143312367796,4.035952791302307,4.653960350157523,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2
18986,M,4.589185973543837,5.021641417438294,4.782216406884314,3.8430301339411947,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,9
18986,E,4.56101509657714,4.080436000839035,4.29212962798741,3.2268439945173775,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0
18987,M,4.443232060920757,4.099157023568634,4.256468515397336,4.26619481914876,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6
18987,E,5.14880176147926,5.657343039075815,5.371088071351433,5.723585101952381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,6
18988,M,4.05018947281115,3.7824988014783862,3.9074134674619923,4.68213122712422,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,1
18988,E,4.743336653371095,5.166354433768634,4.93264235120397,4.410776047959867,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1
18989,M,4.966480204685305,5.077570904194711,5.020483704097372,5.247024072160486,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1
18989,E,5.65962738524525,5.767420791046208,5.712072363491413,5.683579767338681,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,7
18990,M,5.282333154103783,5.697031641562498,5.468337838332136,4.442651256490317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9
19043,E,4.260917762047916,4.34835493539392,4.303680995582533,4.430816798843313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,7
19044,M,4.548599834499697,4.174833074723204,4.344354467615817,5.19295685089021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,6
19044,E,5.832859516931343,5.919614425443528,5.875296464306603,4.912654885736052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,2
19045,M,4.580096548435975,4.865007998127555,4.712439591221112,4.0943445622221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,6
19045,E,4.072108420775219,4.361690062886444,4.206453472881791,4.356708826689592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,4
19046,M,4.611104921507906,4.6897778430810195,4.649667903164743,4.787491742782046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0
19046,E,4.59511985013459,4.556876016814294,4.575815120766497,5.030437921392435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,3
19047,M,6.299867942373015,6.5375545076418895,6.411665923054816,5.480638923341991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,9
19047,E,4.720505784667996,5.092304862697282,4.889224621668002,5.560681631015528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1
19048,M,4.266250512390399,4.11434973394284,4.187418661026102,4.962844630259907,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,8
19048,E,4.750135956238277,5.1893561776946555,4.9458231428159385,4.77912349311153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9
19049,M,4.750135956238277,5.1812120270700355,4.942623323827177,4.564348191467836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,9
19049,E,5.2493371843263175,5.471476843650199,5.354251401341954,4.77912349311153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5
19050,M,4.373868446972418,4.455987709123333,4.41408536814244,4.373658385003365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,4
19050,E,4.913471545642608,4.619928447990605,4.755967503417322,4.584967478670572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1
19051,M,5.452468046375294,5.575074332619346,5.511893327568415,4.959341999708705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7
19051,E,4.130910599410192,4.253032699436198,4.1901085808044485,4.029806041084529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1
19052,M,4.248693635066576,4.244007424214626,4.246347784571594,3.871201010907891,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0
19052,E,4.641309232603964,4.334156987270488,4.475986364531774,5.0875963352323845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,6
19053,M,4.969813299576001,4.484833519374417,4.698206430382705,4.624972813284271,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0
19053,E,4.709717871388891,4.973560602043123,4.832962736299841,4.484884020113589,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6
19054,M,4.186469727624343,4.361522765642028,4.270170681671669,5.455321115357702,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0
19054,E,4.464995460016807,4.305100803826529,4.381855742848549,5.541263545158426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0
19055,M,4.58277849567319,4.716436523769297,4.647376111368514,5.0875963352323845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,5
19055,E,5.169240324272894,5.040527390655337,5.102814407988277,3.871201010907891,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0
19056,M,4.897306608789252,5.338723045178849,5.093853976176071,4.912654885736052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,7
19056,E,4.056296494584571,3.9593949756905857,4.006672456025152,5.3981627015177525,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,4
19057,M,4.412971438523303,4.119287075773918,4.255386468263873,4.787491742782046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4
19057,E,4.343805421853684,3.9813134032383317,4.146223502115923,5.888877958332881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0
19058,M,4.9987313895934316,5.412777652083962,5.184476576873961,5.0238805208462765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0
19058,E,4.570282926987651,4.959717482879842,4.746161392797982,5.768320995793772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1
19059,M,4.842216642471293,5.0969780963565965,4.9615062899990905,4.77912349311153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2
19059,E,4.344446550261604,4.263317196710284,4.303059352523295,4.276666119016055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
19060,M,5.337698323271888,5.401770697501514,5.3692214394975215,4.154969184038536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9
19060,E,5.075173815233827,5.300443499528212,5.181478720847698,5.780743515792329,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,9
19061,M,4.515558027298404,4.689451113603514,4.59872947261291,4.736198448394496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,8
19061,E,5.100018855230942,4.875656435705753,4.981558487164438,5.5093883366279774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3
19062,M,5.004708675426617,4.745434599907333,4.86669218807972,5.717027701406222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1
19062,E,4.5367723755124505,5.056642741289674,4.763298125533443,4.373658385003365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4
19063,M,4.3826216956851924,5.112510301063269,4.682401535147232,5.560681631015528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,8
19063,E,4.743336653371095,4.607623819687359,4.673179754489463,4.366278277705742,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,7
19064,M,3.8748365853332882,3.7390032794522896,3.804615367403291,4.02535169073515,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,7,3
19064,E,4.242561365458606,4.1193086747724355,4.179037317623962,4.959341999708705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,4
19065,M,5.841948942039204,5.420435328056263,5.609145414013223,5.393627546352361,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1
19065,E,5.65962738524525,6.829046668018056,6.082329783727764,5.14166355650266,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,6
19066,M,4.05018947281115,4.079102740244229,4.064541613038163,4.51085950651685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,8
19066,E,5.254162277137086,5.319440759621417,5.286268952893531,5.318119993844216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,2
19067,M,5.436483833931041,6.472290445816024,5.825873866209194,4.602667055769973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1
19067,E,4.589185973543837,4.205333020094232,4.378953585003002,4.762173934797756,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,2
19068,M,4.94586091748257,4.787665487163843,4.863638234548679,5.3471075307174685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
19068,E,4.743336653371095,4.6852159369987,4.713854102394871,3.5198031240700023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,4
19069,M,4.326821709076346,4.388922810239796,4.3573902687557435,4.1588830833596715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2
19069,E,4.337871545262931,4.15172209177942,4.240471605559592,4.553876891600541,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,2
19123,M,4.191924890560965,4.151101888897512,4.171305089509532,3.8607297110405954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,6
19123,E,5.5136807305432844,6.0019654789736245,5.728311800870814,5.723585101952381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0
19124,M,4.580096548435975,4.6851937669661075,4.631265114489753,4.959341999708705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1
19124,E,4.292414475984194,4.228444091010804,4.259917844424215,3.7436043538031827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7
19125,M,5.640724338689064,5.982957210693986,5.797271251665722,4.0943445622221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,7
19125,E,4.765255601335164,4.936473394559668,4.847204523673462,4.912654885736052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4
19126,M,4.353957793317702,4.075181333406518,4.204886319433406,4.430816798843313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4
19126,E,3.879499813722586,3.884845945081696,3.8821693067663317,3.624340932976365,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6,9
19127,M,4.6717156204985635,4.958244146737012,4.804752473226529,4.912654885736052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0
19127,E,4.854037177292518,4.560659869425947,4.6966281065912545,4.448516375942715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0
19128,M,4.547195112241587,4.599831100312004,4.573166827843207,4.0943445622221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,2
19128,E,5.10681090017701,5.048826860206066,5.077398670442161,4.718498871295094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,7
19129,M,5.290159178846573,4.976260092240114,5.120943292319733,5.545177444479562,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2
19129,E,4.479228962630244,4.300101030092093,4.385659495202799,5.337538079701318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,9
19130,M,4.353855757707185,4.308918478417681,4.331134719414431,4.579852378003801,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8
19130,E,4.489657298866247,4.190073546300316,4.3286883240032115,5.598421958998375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,7
19131,M,4.500008063347481,4.74567350614264,4.615315740381236,5.662960480135946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,6
19131,E,4.71869726431231,5.149329620242708,4.911009842674697,4.248495242049359,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0
19132,M,4.5459990527996395,4.778233535875425,4.655389782951525,5.605802066295998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,7
19132,E,5.845282036929901,7.210380617630908,6.311010416793558,4.143134726391533,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6
19133,M,4.391264140270357,4.950222662593476,4.632187141423809,4.941642422609305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1
19133,E,5.179721500634627,5.2767403302393685,5.227054794933543,4.430816798843313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5
19134,M,4.331464067392284,4.296223787401476,4.313688700762087,3.912023005428146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,5
19134,E,4.177313387565026,3.8886002856357758,4.02257341787682,4.653960350157523,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3
19135,M,4.476093143712949,4.754224263926261,4.605520096171928,3.9318256327243257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,7
19135,E,3.990585327931248,3.504978585777152,3.7185903711583683,4.430816798843313,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,0
19136,M,4.384800561556607,4.535623777790063,4.457371405353273,4.973279507552487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0
19136,E,6.176560030784661,7.352356522237835,6.600769899881841,4.825643508746422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
19137,M,4.544476117315836,4.596555288770319,4.570176711337511,5.030437921392435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,6
19137,E,4.102643365036796,3.9442397752635743,4.0203083816503336,5.049856007249537,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8
19138,M,4.724433606814909,4.693167663265321,4.708678445113733,4.969813299576001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7
19138,E,5.024538199265248,4.887133710751194,4.953477810023881,5.214935757608986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0
19139,M,4.490400462884684,4.273965368158235,4.376338790210379,5.598421958998375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,6
19139,E,4.713544014198894,4.391368434834557,4.539537315005067,4.085976312551584,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9
19140,M,4.420247847494079,4.480826628497071,4.4500785845323865,4.330733340286331,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,8
19140,E,4.382026634673881,5.1454952638170814,4.692604100620511,5.605802066295998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,7
19141,M,4.876875303916732,4.588576406370913,4.72237210601998,3.283414346005772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,5
19141,E,5.2053793708887675,5.154476088701922,5.179603871741026,4.391357962102766,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,6
19142,M,4.719093932306405,5.389091236298788,4.998999680653956,4.890349128221754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,7
19142,E,4.112958128736089,4.3757069529251265,4.235727632536389,4.069026754237811,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,8
19143,M,4.966480204685305,4.497610384140746,4.704813516503244,4.584967478670572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1
19143,E,5.100011597309828,5.267287605467596,5.1801560138049245,5.247024072160486,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,6
19144,M,4.743336653371095,5.025701270490266,4.87458567340904,5.541263545158426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8
19144,E,5.6188053907249955,6.134938272305229,5.843935864363933,5.480638923341991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1
19145,M,4.326821709076346,4.385805879178747,4.355878965616145,3.8607297110405954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,7
19145,E,5.254162277137086,5.3184017339141,5.285766255721768,4.584967478670572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8
19146,M,4.848697169028921,4.996371311173158,4.919810756919981,4.477336814478207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1
19146,E,4.001399308641718,4.247760724040361,4.117012381914726,4.31748811353631,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,3
19147,M,4.406864416749882,4.712398753834182,4.548007788691726,3.4011973816621555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,8
19147,E,5.100011597309828,5.198913859131807,5.14824051905951,5.332718793265369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0
19148,M,4.812329524858047,4.402760242651795,4.586721448329882,5.817111159963204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,5
19148,E,4.945860917482569,5.072073167820812,5.0069771713474935,4.382026634673881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3
19149,M,5.947309457697031,6.898159421197715,6.313737200690649,4.912654885736052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5
19202,E,5.395897694886901,6.100105966834404,5.687253220361002,5.3471075307174685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,2
19203,M,4.2972854062187915,4.071201400001029,4.177867717180137,3.8642323415917974,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3
19203,E,4.98556165654414,5.150323122178668,5.064552928004644,5.19295685089021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,5
19204,M,4.511103676949024,4.5246656484225305,4.517861671978188,4.90527477843843,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7
19204,E,4.611104921507906,4.810877055580924,4.706010648766826,5.337538079701318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,6
19205,M,4.436751534363128,4.131553319806919,4.272554093050337,5.529429087511423,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,8
19205,E,4.641639865769482,4.709813152232999,4.675145671843813,5.480638923341991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4
19206,M,4.28496492183075,4.227635645669694,4.255889509260386,4.890349128221754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8
19206,E,4.943649335982205,4.318528876623269,4.583017374828612,4.0943445622221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1
19207,M,4.538184227874042,4.7999449094273325,4.660524077846924,3.5730476385888146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,7
19207,E,4.973279507552487,5.000901166567564,4.986994970585809,4.299550412849643,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8
19208,M,4.249360668325788,3.945029064434135,4.08566205411027,4.154969184038536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1
19208,E,4.5763927110838925,4.560550158314111,4.5684400617173075,4.705015520957807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,5
19209,M,4.479228962630245,4.341610215353171,4.408054089825063,5.0106352940962555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,7
19209,E,4.712800850180457,4.615222085436039,4.662821737786131,5.545177444479562,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1
19210,M,4.471638793363569,4.7600773580143425,4.605494326857886,5.598421958998375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,5
19210,E,4.71869726431231,4.158012058176175,4.399562862027894,5.560681631015528,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
19211,M,4.536375707518356,4.574676650598405,4.555342819985402,3.8140425970679424,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0
19211,E,4.276666119016055,4.467358768580024,4.367473853394681,4.143134726391533,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5
19212,M,4.815662619748743,4.887656847627283,4.851011977456825,4.90527477843843,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
19212,E,4.668895876868636,3.977160560684397,4.264371790158319,5.030437921392435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,4
19213,M,3.985799032162192,4.162060466124699,4.070051254338589,4.787491742782046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,6
19213,E,4.736929175500449,4.897915781400541,4.814186384813778,5.583496308781699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8
19214,M,5.430076356060393,6.8220612826587015,5.9012155107470905,4.499809670330265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,8
19214,E,5.233778845410465,4.601852330955812,4.868708285079657,4.848116364598481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,9
19215,M,4.743155928961994,4.572429299809317,4.6541535829723575,5.272999558563747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,9
19215,E,5.260269298910506,6.040803066644487,5.576240156360449,5.3471075307174685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8
19216,M,4.769646382462036,4.9009830471662035,4.833160097779845,4.446565155811453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,5
19216,E,4.497956101680943,3.881779968818613,4.1431412241473335,5.3471075307174685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,7
19217,M,3.900119100925322,3.919300092580228,3.9096636086526395,4.446565155811453,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,6
19217,E,4.436751534363128,4.34727860904778,4.391014729765713,4.31748811353631,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5
19218,M,4.688065962644034,4.6516354925400565,4.669684839371215,4.197201947661808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,8
19218,E,5.001226086650675,4.263514135489148,4.565831567386314,3.9318256327243257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,6
19219,M,4.239086034603778,4.44254252169404,4.335648860351654,5.605802066295998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,5
19219,E,3.9765615265657175,4.064857300999566,4.019735212207109,4.787491742782046,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,8
19220,M,4.605170185988091,4.517725282300275,4.560492212126109,5.834810737062605,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1
19220,E,4.445092887491193,4.349194224492198,4.395994427029298,4.890349128221754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0
19221,M,5.100018855230941,5.6754510384061145,5.346903426406966,4.973279507552487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,6
19221,E,4.431411859854625,3.7416769406581425,4.028220298440061,5.075173815233827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,7
19222,M,4.5367723755124505,4.2753194951320435,4.397525461208253,4.123093975508087,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1
19222,E,5.100011597309828,5.062078912289675,5.080865404507948,4.391357962102766,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,8
19223,M,4.2733330241253595,4.325553982871496,4.299102663657575,4.624972813284271,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,6
19223,E,4.56101509657714,4.732026638368057,4.642869694894175,5.480638923341991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,5
19224,M,4.075507280795439,3.838781757308901,3.950155942597715,5.184588601219694,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,7
19224,E,4.94586091748257,5.833439969584824,5.294248062211585,5.030437921392435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,8
19225,M,4.4938757937395115,4.675600914795174,4.580616019475123,4.189654742026426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8
19225,E,4.589185973543836,3.8149430423853583,4.128933021328951,5.480638923341991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
19226,M,4.743336653371095,4.6967648821508,4.719779676024419,5.768320995793772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1
19226,E,4.56101509657714,4.89086779464183,4.712402308250274,4.330733340286331,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8
19227,M,5.793158777869773,6.349048512546945,6.03296429933348,5.683579767338681,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1
19227,E,4.36034440111499,3.9412526841185356,4.129002622724779,3.9318256327243257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,6
19228,M,4.242561365458606,4.183145536967537,4.21241223602276,5.2574953720277815,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3
19228,E,4.678798132233524,3.9158096616033267,4.226234463203603,4.382026634673881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,5
19282,M,5.5782192516808555,6.583245409769523,5.959454005315251,5.723585101952381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,6
